01 Mi Gente (Henry Fong Remix)|Not found boundary at 1
01 Mi Gente (Henry Fong Remix)|Not found boundary at 2
Body (Kameo & dEVOLVE Remix) [Clean]|Found boundary at 4|01:48.698|0.00224528299736|***
Booty Bounce Pop (Clean)|Found boundary at 1|00:00.020|0.002|***
Bow (Intro Clean)|Not found boundary at 1
Bow (Intro Clean)|Found boundary at 2|00:17.799|1.10133333334|*
Bow (Intro Clean)|Not found boundary at 3
Bow (Intro Clean)|Found boundary at 4|01:20.021|1.12111111109|*
Bow (Intro Clean)|Found boundary at 5|02:13.354|1.1007777778|*
Bow (Intro Clean)|**********DOWNBEAT DETECTION FAILED**********
Can't Feel My Face (Henry Fong x Nymz Remix) [Intro Clean]|Found boundary at 1|00:17.781|0.0177777777742|***
Can't Feel My Face (Henry Fong x Nymz Remix) [Intro Clean]|Found boundary at 2|00:35.558|0.0185555555483|***
Can't Feel My Face (Henry Fong x Nymz Remix) [Intro Clean]|Found boundary at 3|00:53.337|0.0173333333225|***
Can't Feel My Face (Henry Fong x Nymz Remix) [Intro Clean]|Found boundary at 4|01:28.893|0.0168888888708|***
Can't Feel My Face (Henry Fong x Nymz Remix) [Intro Clean]|Found boundary at 5|02:04.448|0.0174444444191|***
Can't Feel My Face (Henry Fong x Nymz Remix) [Intro Clean]|Not found boundary at 6
Come To Me (Intro Clean)|Found boundary at 1|00:00.114|2.19781818182|*
Come To Me (Intro Clean)|Found boundary at 2|00:17.569|2.19736363636|*
Come To Me (Intro Clean)|Found boundary at 3|01:27.385|0.017727272709|***
Come To Me (Intro Clean)|Found boundary at 4|01:44.840|2.16454545457|*
Come To Me (Intro Clean)|Found boundary at 5|02:02.293|0.0188181817926|***
Come To Me (Intro Clean)|Found boundary at 6|02:37.203|0.0179090908762|***
Fight Night (Lambo Remix) [Intro Dirty]|Not found boundary at 1
Fight Night (Lambo Remix) [Intro Dirty]|Found boundary at 2|00:19.233|0.602000000003|*
Fight Night (Lambo Remix) [Intro Dirty]|Found boundary at 3|01:07.233|1.79799999999|*
Fight Night (Lambo Remix) [Intro Dirty]|Found boundary at 4|01:26.433|0.602000000015|*
Fight Night (Lambo Remix) [Intro Dirty]|Found boundary at 5|02:24.033|1.79799999997|*
Fight Night (Lambo Remix) [Intro Dirty]|Found boundary at 6|03:02.433|0.602000000033|*
Fight Night (Lambo Remix) [Intro Dirty]|**********DOWNBEAT DETECTION FAILED**********
Get Low (Delirious & Alex K Remix) [Intro Dirty]|Not found boundary at 1
Get Low (Delirious & Alex K Remix) [Intro Dirty]|Not found boundary at 2
Get Low (Delirious & Alex K Remix) [Intro Dirty]|Found boundary at 3|01:24.726|2.34705882354|*
Get Low (Delirious & Alex K Remix) [Intro Dirty]|Found boundary at 4|01:43.549|0.00641176468666|***
Get Low (Delirious & Alex K Remix) [Intro Dirty]|Found boundary at 5|03:08.254|2.34564705886|*
Get Low (Delirious & Alex K Remix) [Intro Dirty]|Found boundary at 6|03:27.078|0.00682352937335|***
Gold [Joe Maz Remix]|Found boundary at 1|00:00.008|0.016|***
Gold [Joe Maz Remix]|Found boundary at 2|00:18.470|0.0155384615349|***
Gold [Joe Maz Remix]|Found boundary at 3|00:55.392|0.0166153846048|***
Gold [Joe Maz Remix]|Found boundary at 4|01:13.855|0.0151538461397|***
Gold [Joe Maz Remix]|Found boundary at 5|01:50.777|0.0162307692095|***
Gold [Joe Maz Remix]|Found boundary at 6|02:09.239|0.0157692307444|***
Havana (Lenfields Remix) [Intro Clean]|Found boundary at 1|00:40.123|7.79465381129e-12|***
Havana (Lenfields Remix) [Intro Clean]|Found boundary at 2|01:16.695|0.000571428586341|***
Havana (Lenfields Remix) [Intro Clean]|Found boundary at 3|02:29.837|0.000285714256535|***
Havana (Lenfields Remix) [Intro Clean]|Found boundary at 4|02:48.123|3.27418092638e-11|***
Hey Mama (Bass Kidz Remix) [Intro Clean]|Found boundary at 1|00:00.017|0.005|***
Hey Mama (Bass Kidz Remix) [Intro Clean]|Found boundary at 2|00:18.840|0.00552941176121|***
Hey Mama (Bass Kidz Remix) [Intro Clean]|Found boundary at 3|01:34.134|0.00564705880608|***
Hey Mama (Bass Kidz Remix) [Intro Clean]|Found boundary at 4|01:52.958|0.00517647056729|***
Hey Mama (Bass Kidz Remix) [Intro Clean]|Found boundary at 5|02:21.193|0.00547058820908|***
Hey Mama (Bass Kidz Remix) [Intro Clean]|Found boundary at 6|03:08.252|2.34764705886|*
Hey Mama (Bass Kidz Remix) [Intro Clean]|Found boundary at 7|03:45.899|0.00535294113456|***
Hey Mama (Kris Rod & Appeal Remix) [Intro Clean]|Not found boundary at 1
Hey Mama (Kris Rod & Appeal Remix) [Intro Clean]|Found boundary at 2|00:48.138|0.00499999999141|***
Hey Mama (Kris Rod & Appeal Remix) [Intro Clean]|Found boundary at 3|01:16.938|0.00499999998625|***
Hey Mama (Kris Rod & Appeal Remix) [Intro Clean]|Found boundary at 4|01:55.338|2.40499999998|*
My Neck My Back Vs. Talk Dirty (DJ Ashley Alexander Bootleg) [Intro Clean]|Found boundary at 1|00:28.320|0.0288349514616|***
My Neck My Back Vs. Talk Dirty (DJ Ashley Alexander Bootleg) [Intro Clean]|Found boundary at 2|00:46.960|0.028058252436|***
My Neck My Back Vs. Talk Dirty (DJ Ashley Alexander Bootleg) [Intro Clean]|Found boundary at 3|00:56.282|0.0296699029232|***
My Neck My Back Vs. Talk Dirty (DJ Ashley Alexander Bootleg) [Intro Clean]|Found boundary at 4|01:14.922|2.35899029128|*
No Lie (Delirious & Alex K Remix) [Intro Clean]|Found boundary at 1|00:00.100|0.027|***
No Lie (Delirious & Alex K Remix) [Intro Clean]|Found boundary at 2|00:18.924|0.0274705882388|***
No Lie (Delirious & Alex K Remix) [Intro Clean]|Found boundary at 3|01:43.630|0.0275882353133|***
No Lie (Delirious & Alex K Remix) [Intro Clean]|Found boundary at 4|02:02.453|2.38000000002|*
No Lie (Delirious & Alex K Remix) [Intro Clean]|Found boundary at 5|03:13.041|0.0268235294475|***
No Lie (Delirious & Alex K Remix) [Intro Clean]|Found boundary at 6|03:31.865|0.0272941176864|***
Punjabi MC (Twerk Party Starter) [Intro Clean]|Found boundary at 1|00:00.008|0.007|***
Punjabi MC (Twerk Party Starter) [Intro Clean]|Found boundary at 2|00:19.206|0.00899999999656|***
Punjabi MC (Twerk Party Starter) [Intro Clean]|Found boundary at 3|01:07.202|0.012999999988|***
Punjabi MC (Twerk Party Starter) [Intro Clean]|Found boundary at 4|01:26.402|2.38700000002|*
Punjabi MC (Twerk Party Starter) [Intro Clean]|Found boundary at 5|02:24.002|0.0129999999742|***
Punjabi MC (Twerk Party Starter) [Intro Clean]|Found boundary at 6|02:43.202|2.41299999997|*
Truffle Butter (Wellman Remix) [Intro Clean]|Found boundary at 1|00:18.407|0.299315889625|**
Truffle Butter (Wellman Remix) [Intro Clean]|Not found boundary at 2
Truffle Butter (Wellman Remix) [Intro Clean]|Found boundary at 3|01:26.921|0.29150047572|**
Truffle Butter (Wellman Remix) [Intro Clean]|Not found boundary at 4
Truffle Butter (Wellman Remix) [Intro Clean]|**********BEAT DETECTION FAILED**********
Trumpets (Intro Clean)|Found boundary at 1|00:00.017|2.1|*
Trumpets (Intro Clean)|Found boundary at 2|00:19.217|2.1|*
Trumpets (Intro Clean)|Found boundary at 3|00:57.617|2.70000000001|*
Trumpets (Intro Clean)|Found boundary at 4|01:36.017|0.300000000017|**
Trumpets (Intro Clean)|Not found boundary at 5
Trumpets (Intro Clean)|Found boundary at 6|02:52.817|0.300000000031|**
Trumpets (Intro Clean)|Found boundary at 7|03:12.017|0.300000000034|**
Trumpets (Intro Clean)|**********BEAT DETECTION FAILED**********
Wizard (SCRVP X Mozes Twerk Remix) [Clean]|Found boundary at 1|00:00.008|0.018|***
Wizard (SCRVP X Mozes Twerk Remix) [Clean]|Found boundary at 2|00:18.293|0.0187142857107|***
Wizard (SCRVP X Mozes Twerk Remix) [Clean]|Found boundary at 3|00:36.579|2.26728571429|*
Wizard (SCRVP X Mozes Twerk Remix) [Clean]|Found boundary at 4|01:13.150|0.0188571428429|***
Tempo Found:|50
Beat Found:|42
Downbeat Found:|41
